"","Life.span","Fecundity","Parental.care","Age.at.maturation","Offspring.size","Max.total.length","Trophic.level","K.value"
"Tellia_apoda",2.474578823,180.5796434,1,0.53747318,1.401325446,5,2.940000057,0.620000005
"Rhexipanchax_schiotzi",1.51374554258211,67.170772312372,1,0.46810812814557,1.26474430929714,4,3.150000095,1.35740155761835
"Rhexipanchax_nimbaensis",1.176221882,37.52533335,3,0.401951824,1.148845112,5,3.180000067,1.2908030840315
"Rhexipanchax_lamberti",1.57558289576187,74.0357414449022,1,0.473651748790102,1.25837156610766,4.5,3.180000067,1.24792337958955
"Rhexipanchax_kabae",1.57558289576187,74.0357414449022,1,0.473651748790102,1.25837156610766,4.5,3.180000067,1.24792337958955
"Procatopus_similis",1.209924025,40.11919885,1,0.426820483,1.076509776,6,3.24000001,0.983777889756534
"Procatopus_nototaenia",1.201562553,40.71363782,1,0.42365297,1.020974248,6,3.24000001,0.996064218000261
"Procatopus_aberrans",1.228353352,44.47155525,1,0.428382352,1.078435653,5.5,3.220000029,1.05049941293641
"Poropanchax_stigmatopygus",1.36985134766207,52.7005516313559,2,0.454728415735273,1.28139235007167,2.960000038,3.089999914,1.68473390486977
"Poropanchax_scheeli",1.130089465,31.04179595,3,0.395403784,1.164209431,4,3.150000095,1.51113463333681
"Poropanchax_rancureli",1.63125418972666,80.5497762238333,1,0.478434109583927,1.25260770421456,5,3.200000048,1.15695296533795
"Poropanchax_normani",1.194335386,39.19263498,3,0.413955584,1.158116575,4.5,3.349999905,1.40975758343214
"Poropanchax_luxophthalmus",1.242472968,42.10417625,1,0.429587695,1.156350447,4,3.150000095,1.30273957425295
"Platypanchax_modestus",1.182157303,40.91084677,3,0.415067679,1.172278635,6,3.24000001,1.12880044540844
"Plataplochilus_terveri",1.68377262344044,86.9946548542433,1,0.482861134348,1.24743919584867,5.5,3.220000029,1.08051468664959
"Plataplochilus_ngaensis",1.127339126,34.84321156,3,0.398743706,1.133420804,5,3.200000048,1.29616801220264
"Plataplochilus_miltotaenia",1.63125418972666,80.5497762238333,1,0.478434109583927,1.25260770421456,5,3.200000048,1.15695296533795
"Plataplochilus_cabindae",1.63125418972666,80.5497762238333,1,0.478434109583927,1.25260770421456,5,3.200000048,1.15695296533795
"Paraphanius_mento",2.433630249,167.4007118,1,0.527948767,1.42267351,5,2.940000057,0.620000005
"Pantanodon_stuhlmanni",1.174009001,36.6664559,3,0.419277366,1.203012289,5,3.119999886,1.2715984137224
"Micropanchax_rudolfianus",1.37538192286379,53.2174444730235,2,0.455230933180752,1.2806096626867,3,3.089999914,1.66828317496893
"Micropanchax_pfaffi",1.44741146119444,60.241746331526,2,0.462021083162775,1.2720570928851,3.5,3.119999886,1.49355149120356
"Micropanchax_loati",1.51374554258211,67.170772312372,1,0.46810812814557,1.26474430929714,4,3.150000095,1.35740155761835
"Micropanchax_kingii",1.107564905,29.28132773,3,0.395272193,1.15423612,4,3.150000095,1.51273567936153
"Micropanchax_keilhacki",1.29377754357578,45.86848813007,2,0.447171259726514,1.29073187790364,2.5,3.049999952,1.9008714281016
"Micropanchax_johnstoni",1.176561213,36.34624877,1,0.415457466,1.155831961,8.5,3.200000048,0.74409200664505
"Micropanchax_fuelleborni",1.098773203,29.6639298,3,0.393382798,1.139570597,3.5,3.119999886,1.67375788677493
"Micropanchax_ehrichi",1.51374554258211,67.170772312372,1,0.46810812814557,1.26474430929714,4,3.150000095,1.35740155761835
"Micropanchax_camerunensis",1.37538192286379,53.2174444730235,2,0.455230933180752,1.2806096626867,3,3.089999914,1.66828317496893
"Micropanchax_bracheti",1.51374554258211,67.170772312372,1,0.46810812814557,1.26474430929714,4,3.150000095,1.35740155761835
"Micropanchax_antinorii",1.175378373,33.97175656,3,0.411941606,1.176691454,4.5,3.180000067,1.38444210999871
"Lamprichthys_tanganicanus",1.171231695,36.47483793,2,0.401519298,1.148769069,18.3,3.49000001,0.472485018341986
"Lacustricola_vitschumbaensis",0.989281981,22.79563308,1,0.368584684,1.115813438,5.5,2.940000057,1.01373852477874
"Lacustricola_usanguensis",1.35097077047032,50.8955360541501,2,0.451621714569102,1.27909329591441,3,2.980000019,1.655501986684
"Lacustricola_pumilus",1.042239369,26.1647804,1,0.383851719,1.111443091,5.5,2.940000057,1.01603444599517
"Lacustricola_omoculatus",1.41260378519716,56.6972953301797,2,0.457049056510144,1.2700101206698,3.5,2.970000029,1.47801929648404
"Lacustricola_nigrolateralis",1.004540646,22.95641254,3,0.370937298,1.122142571,4,2.960000038,1.49882846748211
"Lacustricola_myaposae",1.005611879,22.22082535,3,0.369650071,1.099231384,5.5,2.579999924,1.15230748335396
"Lacustricola_moeruensis",1.018930262,24.6754417,1,0.376421535,1.131152046,4,2.960000038,1.28443580533447
"Lacustricola_mediolateralis",1.004923232,23.42120173,3,0.374791624,1.105202489,5,2.950000048,1.27315378980701
"Lacustricola_matthesi",1.002211602,24.21439643,3,0.367024286,1.108490618,3.880000114,2.960000038,1.54023578260261
"Lacustricola_macrurus",0.991207816,23.03998337,1,0.362477262,1.102240238,5,2.950000048,1.09245414552048
"Lacustricola_lualabaensis",1.46792660904057,62.2196497412835,1,0.461756382496157,1.26217505318555,4,2.960000038,1.33960168002891
"Lacustricola_kongoranensis",1.46792660904057,62.2196497412835,1,0.461756382496157,1.26217505318555,4,2.960000038,1.33960168002891
"Lacustricola_katangae",3,23.81031207,1,1,1.104174542,5,3.279999971,1.04881708236842
"Lacustricola_jeanneli",1.41260378519716,56.6972953301797,2,0.457049056510144,1.2700101206698,3.5,2.970000029,1.47801929648404
"Lacustricola_hutereaui",1.106414811,30.99894173,3,0.39547332,1.162807179,3.5,2.970000029,1.65083634102781
"Lacustricola_centralis",0.95757818,21.28744093,3,0.358790997,1.11111315,3.3,2.970000029,1.7353926846573
"Lacustricola_bukobanus",1.0626322,27.96133198,1,0.391758203,1.132435674,5,2.950000048,1.08823326788465
"Laciris_pelagica",1.91004926464117,118.182038504628,1,0.501003735653366,1.22744936820764,8,3.309999943,0.826442950781441
"Kosswigichthys_asquamatus",2.446177867,167.91388,1,0.525431107,1.405972683,4,2.950000048,0.75999999
"Hypsopanchax_zebra",1.130817536,34.8625508,3,0.404259623,1.142633987,5.5,3.220000029,1.20645046776932
"Hypsopanchax_platysternus",1.68377262344044,86.9946548542433,1,0.482861134348,1.24743919584867,5.5,3.220000029,1.08051468664959
"Hypsopanchax_jubbi",1.146468875,36.73405577,3,0.404250752,1.145462376,5,3.200000048,1.29411134344026
"Hypsopanchax_jobaerti",1.57558289576187,74.0357414449022,1,0.473651748790102,1.25837156610766,4.5,3.180000067,1.24792337958955
"Hylopanchax_stictopleuron",1.44741146119444,60.241746331526,2,0.462021083162775,1.2720570928851,3.5,3.119999886,1.49355149120356
"Hylopanchax_silvestris",1.61940233829791,79.1394359757574,1,0.477478737045475,1.25399356464788,4.880000114,3.200000048,1.17768232695762
"Fluviphylax_zonatus",1.19103018988598,37.5161192795556,2,0.436534649505485,1.30470732310346,1.950000048,3,2.27149262117504
"Fluviphylax_simplex",1.19103018988598,37.5161192795556,2,0.436534649505485,1.30470732310346,1.950000048,3,2.27149262117504
"Fluviphylax_pygmaeus",1.014468184,27.95676596,3,0.373590602,1.131859563,2.440000057,3.029999971,2.18552610294076
"Fluviphylax_palikur",1.27179476087768,43.9885737024022,2,0.444705398933285,1.29271475622152,2.400000095,3.019999981,1.95434887286282
"Fluviphylax_obscurus",1.0199056,27.900182,3,0.370684236,1.113094964,2.109999895,2.460000038,2.33864671256708
"Esmaeilius_vladykovi",2.580997964,203.3353202,1,0.562145293,1.422932131,7.599999905,3.170000076,0.419999987
"Esmaeilius_sophiae",4,497.4424835,1,0.632786814,1.468993625,5.800000191,2.930000067,0.689999998
"Esmaeilius_persicus",2.45953355,171.6105141,1,0.530475895,1.407489957,4.900000095,2.940000057,0.629999995
"Esmaeilius_isfahanensis",2.585444188,201.6011632,1,0.550882428,1.428502365,4.28399992,2.950000048,0.720000029
"Congopanchax_myersi",1.25770299484453,42.8219937539156,2,0.44347261346838,1.29536146544264,2.299999952,3.029999971,2.01752340674926
"Congopanchax_brichardi",1.37538192286379,53.2174444730235,2,0.455230933180752,1.2806096626867,3,3.089999914,1.66828317496893
"Apricaphanius_saourensis",2.452480237,184.5470743,1,0.536215688,1.418219796,4.119999886,2.950000048,0.74000001
"Apricaphanius_iberus",2,96.36877564,1,0.5,1.305528591,5.5,3.430000067,0.569999993
"Apricaphanius_baeticus",2,65.79265481,1,0.269999996,1.294428852,6,2.950000048,1.5
"Aplocheilichthys_spilauchen",1.247983396,47.78170994,1,0.441270025,1.183685001,8,3.309999943,0.784077311148181
"Aphaniops_stiassnyae",2.53492659,190.6207246,1,0.543707697,1.431666976,9.350000381,2.900000095,0.349999994
"Aphaniops_sirhani",2.471518982,189.4764541,1,0.537122902,1.413104463,5,2.940000057,0.620000005
"Aphaniops_richardsoni",2.24192634643976,200,1,0.524325867913644,1.31391768713408,5.489999771,2.930000067,0.569999993
"Aphaniops_ginaonis",2.355797146,152.6215883,1,0.511285771,1.399389179,7,2.920000076,0.449999988
"Aphaniops_dispar",2.417820138,185.2531168,1,0.525408247,1.400633668,7,2.920000076,0.449999988
"Anatolichthys_sureyanus",2.476651189,175.8720048,1,0.535030893,1.410280119,5,2.940000057,0.620000005
"Anatolichthys_anatoliae",2.574132873,191.927574,1,0.547604014,1.431518484,5.570000172,2.930000067,0.560000002
"Tomeurus_gracilis",1.082520861,30.62221025,3,0.393181088,1.140834047,3.299999952,2.980000019,0.930000007
"Phallotorynus_victoriae",1.11140315789622,27.9382429980856,3,0.410238037905086,1.20571129402621,2.809999943,2.99000001,1.080000043
"Phallotorynus_psittakos",1.12514176915187,28.628316577579,3,0.411732490735126,1.20488868290981,2.920000076,2.99000001,1.039999962
"Phallotorynus_pankalos",1.17777988770224,31.5976824512198,3,0.417057456997105,1.19928560035548,3.400000095,2.980000019,0.910000026
"Phallotorynus_jucundus",1.13956559946633,29.4522114595572,3,0.413105218231986,1.20275769764936,3.059999943,2.980000019,1
"Phallotorynus_dispilos",1.14316969737793,29.6303816175867,3,0.413496460417764,1.20261030684821,3.089999914,2.980000019,0.99000001
"Phallotorynus_fasciolatus",1.133050196,32.93221431,3,0.404970679,1.12673372,3.059999943,2.980000019,1
"Phalloceros_uai",1.04685556826815,33.8908152456272,3,0.386420738724683,1.21467005192564,4.119999886,2.970000029,0.75999999
"Phalloceros_tupinamba",1.13686964166326,40.0552539675306,3,0.395791088955462,1.2077714720231,5.369999886,2.960000038,0.589999974
"Phalloceros_spiloura",1.04561959089001,33.7273865356924,3,0.386333788331931,1.21541540967573,4.099999905,2.970000029,0.75999999
"Phalloceros_reisi",1.18204420970841,43.6493237927417,3,0.400211040638444,1.20289591097889,6.090000153,2.960000038,0.529999971
"Phalloceros_ocellatus",0.955558387615749,28.0711891735131,3,0.376367815379889,1.2232463166492,3.069999933,2.980000019,1
"Phalloceros_mikrommatos",0.97730284798955,29.2847032994041,3,0.378927561136863,1.22235486998046,3.289999962,2.980000019,0.930000007
"Phalloceros_megapolos",1.10204652049489,37.5696991738542,3,0.392321838437213,1.2109373283785,4.840000153,2.970000029,0.649999976
"Phalloceros_lucenorum",1.07702842187635,35.9826892521241,3,0.389616719447297,1.21183021378636,4.510000229,2.970000029,0.699999988
"Phalloceros_leticiae",0.841827918131038,21.5286275616187,3,0.362970273591721,1.23655857873673,2.029999971,3,1.460000038
"Phalloceros_leptokeras",1.07233711659015,35.6910346206613,3,0.389103297693664,1.21198233998793,4.449999809,2.970000029,0.709999979
"Phalloceros_harpagos",1.15867873501776,41.7725026618103,3,0.397938780677905,1.20537118403248,5.710000038,2.960000038,0.560000002
"Phalloceros_elachistos",0.986114828258097,29.9309062690427,3,0.379859508566997,1.22067001110042,3.390000105,2.980000019,0.910000026
"Phalloceros_aspilos",1.08865765876778,36.8594362516995,3,0.390803425206802,1.21037572997626,4.670000076,2.970000029,0.680000007
"Phalloceros_caudimaculatus",1.000685034,50,3,0.358412866,1.135027084,6.5,2.970000029,0.540000021
"Gambusia_senilis",1,300,3,0.3,1.435749351,5.5,3.170000076,0.579999983
"Gambusia_nobilis",1,39,3,0.3,1.438504741,4.800000191,3.150000095,0.660000026
"Gambusia_longispinis",1.36586996,50.08322727,3,0.449446516,1.431412178,5,3.160000086,0.629999995
"Gambusia_georgei",1.358035558,36,3,0.451115203,1.421032771,4.880000114,3.150000095,0.649999976
"Gambusia_echeagarayi",1.365958977,45.71756882,3,0.449748163,1.409728257,5.489999771,3.170000076,0.579999983
"Gambusia_dominicensis",1.379850557,48.36806162,3,0.451679504,1.458510886,5.489999771,3.170000076,0.579999983
"Gambusia_amistadensis",1.370741907,6,3,0.442072532,1.419222707,4.269999981,3.130000114,0.730000019
"Gambusia_alvarezi",1.427747743,54.31448472,3,0.462745667,1.469757056,4,3.119999886,0.779999971
"Gambusia_marshi",1.318779338,32.5,3,0.442732699,1.410889305,2.950000048,3.069999933,1.029999971
"Gambusia_panuco",1.376850492,48.65331237,3,0.460919743,1.435925727,5.489999771,3.170000076,0.579999983
"Gambusia_regani",1.386021522,48.89724522,3,0.447834399,1.407691916,5.489999771,3.170000076,0.579999983
"Gambusia_aurata",1.390025051,47.78901197,3,0.45407302,1.452879792,5.489999771,3.170000076,0.579999983
"Gambusia_hurtadoi",1.412930069,50.03332948,3,0.461871286,1.454316083,3.6,3.089999914,0.879999995
"Gambusia_gaigei",2,40,3,0.3,1.431743637,5.400000095,3.170000076,0.589999974
"Gambusia_vittata",1.358783985,47.06326399,3,0.457471203,1.421331441,5.6,3.170000076,0.579999983
"Gambusia_atrora",1.353612708,50.24906732,3,0.44982804,1.411228931,5.489999771,3.170000076,0.579999983
"Gambusia_zarskei",1.407237443,51.75108256,3,0.46340067,1.449884445,3.49000001,3.089999914,0.879999995
"Gambusia_geiseri",1.373232719,6,3,0.448785275,1.430748636,4.400000095,3.130000114,0.709999979
"Gambusia_speciosa",1.359214107,48.85388737,3,0.445731389,1.452973104,5,3.160000086,0.629999995
"Gambusia_heterochir",1,44.7478194,3,0.25,1.414558205,5.400000095,3.170000076,0.589999974
"Gambusia_clarkhubbsi",1.388382447,50.35250789,3,0.468345991,1.443505082,7.079999924,3.210000038,0.460000008
"Gambusia_krumholzi",1.399370575,50.56522945,3,0.458607378,1.417569688,5.6,3.170000076,0.579999983
"Gambusia_holbrooki",1.25,807,3,0.1,1.485027276,8,3.099999905,0.409999996
"Gambusia_affinis",3,119.05,3,0.716666667,1.766015728,7,3.069999933,0.980000019
"Gambusia_yucatana",1.273732168,20,3,0.421640306,1.406151043,8,3.24000001,0.409999996
"Gambusia_nicaraguensis",1.347073189,42.59725195,3,0.444778285,1.424927333,4.980000019,3.200000048,0.639999986
"Gambusia_eurystoma",1.378771882,51.36512006,3,0.454911787,1.415301154,3.6,3.089999914,0.879999995
"Gambusia_sexradiata",1.403283528,54.29360351,3,0.473897598,1.438233353,4.28000021,3.5,0.730000019
"Heterophallus_milleri",0.864400944242912,10,3,0.376947287528037,1.2496377318829,6,2.960000038,0.540000021
"Heterophallus_rachovii",1.124675829,33.79965972,3,0.403209991,1.160625801,6,2.960000038,0.540000021
"Gambusia_luma",1.420297172,54.89831665,3,0.470402562,1.444034979,5.489999771,3.170000076,0.579999983
"Belonesox_belizanus",2.5,162.75,3,0.5075,1.187843039,20,2.910000086,0.180000007
"Xiphophorus_multilineatus",1.100588502,37.97780306,3,0.407933034,1.186162534,7.050000191,3.119999886,0.460000008
"Xiphophorus_birchmanni",1.107071965,38.65520956,3,0.405667159,1.16747076,7.050000191,3.119999886,0.460000008
"Xiphophorus_malinche",1.075381448,37.74326831,3,0.399654762,1.176828089,7.050000191,3.119999886,0.460000008
"Xiphophorus_continens",1.10448874,43.44328833,3,0.402981558,1.141506791,7.050000191,3.119999886,0.460000008
"Xiphophorus_nezahualcoyotl",1.154687285,32.5,3,1,1.149820138,7.050000191,3.119999886,0.460000008
"Xiphophorus_montezumae",1.10861393,37.76881715,3,0.405975109,1.143156433,6.5,3.109999895,0.5
"Xiphophorus_cortezi",1.091966124,37.20236405,3,0.40263474,1.156728429,7.050000191,3.119999886,0.460000008
"Xiphophorus_nigrensis",1.110976045,37.44448638,3,0.404259702,1.15031782,7.050000191,3.119999886,0.460000008
"Xiphophorus_pygmaeus",1.100606573,38.96213508,3,0.405782691,1.16130491,4,3.059999943,0.779999971
"Xiphophorus_andersi",1.122460187,40.29383864,3,0.397880667,1.144571446,7.050000191,3.119999886,0.460000008
"Xiphophorus_couchianus",1.134892431,41.56520201,3,0.407211853,1.174899311,6,3.099999905,0.540000021
"Xiphophorus_gordoni",1.081996786,38.63408786,3,0.393240826,1.18077653,4,3.059999943,0.779999971
"Xiphophorus_meyeri",1.096187257,38.60676619,3,0.398714067,1.170141732,4.6,3.059999943,0.779999971
"Xiphophorus_evelynae",1.122372726,39.16066163,3,0.407585329,1.166726935,6,3.099999905,0.540000021
"Xiphophorus_variatus",1.095618638,100,3,0.375,1.175105404,7,2.839999914,0.460000008
"Xiphophorus_milleri",1.084155321,41.19003788,3,0.401903598,1.182829273,7.050000191,3.119999886,0.460000008
"Xiphophorus_maculatus",3,50,3,0.519999991,1.100226232,6,3.200000048,0.540000021
"Xiphophorus_xiphidium",1.096814473,37.58334556,3,0.402537033,1.150573865,7.050000191,3.119999886,0.460000008
"Xiphophorus_clemenciae",1.119133386,41.34877939,3,0.408516368,1.172587341,6.170000076,3.099999905,0.519999981
"Xiphophorus_alvarezi",1.102372486,39.14986288,3,0.396406941,1.16008024,7.050000191,3.119999886,0.460000008
"Xiphophorus_hellerii",3,715,3,0.852499992,1.22256859,16,3.190000057,0.219999999
"Xiphophorus_mayae",1.117877787,41.0803171,3,0.404801496,1.15763329,9.520000458,3.140000105,0.349999994
"Xiphophorus_mixei",1.094803069,39.12336039,3,0.404115207,1.159499014,4.760000229,3.079999924,0.660000026
"Xiphophorus_monticolus",1.118578037,40.97182691,3,0.407963191,1.15582981,7.809999943,3.119999886,0.419999987
"Pseudoxiphophorus_litoperas",1.311698468,42.55263235,3,0.536489853,1.190843134,8.100000381,2.950000048,0.409999996
"Pseudoxiphophorus_anzuetoi",2.3199270721438,34.6690004586328,3,0.557297493019132,1.19228575693146,7,2.950000048,0.460000008
"Pseudoxiphophorus_bimaculatus",9.76462327,27,3,0.687354985,1.252731346,8.100000381,2.950000048,0.25999999
"Pseudoxiphophorus_jonesii",1.320194007,43.98721902,3,0.528305668,1.172991572,9.199999809,2.940000057,0.360000014
"Priapella_bonita",1.155895988,35.98602228,3,0.406284604,1.153223055,5.929999828,2.960000038,0.540000021
"Priapella_compressa",1.252230907,43.02211058,3,0.430638016,1.173416749,5.929999828,3.200000048,0.540000021
"Priapella_lacandonae",1.161125474,36.38294897,3,0.410722091,1.135818311,5.860000134,2.960000038,0.550000012
"Priapella_chamulae",1.156674701,34.49397838,3,0.407653193,1.157886841,5.860000134,2.960000038,0.550000012
"Priapella_olmecae",1.149559795,33.72316288,3,0.404260652,1.133704027,7,2.950000048,0.460000008
"Priapella_intermedia",1.168163164,35.88760488,3,0.409766495,1.141829737,5,2.970000029,0.629999995
"Scolichthys_greenwayi",1.120322819,32.76785299,3,0.390930213,1.148651835,6,2.960000038,0.540000021
"Carlhubbsia_kidderi",1.194290208,37.5,3,0.300000012,1.153020255,6,2.960000038,0.540000021
"Carlhubbsia_stuarti",1.22549832,41.91356485,3,0.425197701,1.153422678,6,2.960000038,0.540000021
"Poeciliopsis_lutzi",0.986337572370052,20.9679169724469,3,0.376579233023394,1.21284194623143,3.5,2.50999999,0.879999995
"Poeciliopsis_balsas",1.088124676,27.67830828,3,0.391146955,1.270411493,6.300000191,2,0.50999999
"Poeciliopsis_occidentalis",1,125,3,0.3175,1.213056408,6,2.039999962,0.540000021
"Poeciliopsis_lucida",1.121514661,29.11418507,3,0.400389963,1.376489187,6.300000191,2,0.50999999
"Poeciliopsis_prolifica",1.06888742,25.82094177,3,0.387269991,1.047952355,3,2.650000095,1.019999981
"Poeciliopsis_infans",1.093673085,27.00073527,3,0.388650272,1.230448799,6.300000191,2,0.50999999
"Poeciliopsis_viriosa",1.11651183,28.23644293,3,0.401654303,1.244482398,6.300000191,2,0.50999999
"Poeciliopsis_monacha",1.153453048,31.82405738,3,0.420198842,1.830642932,6.300000191,2,0.50999999
"Poeciliopsis_latidens",1.097228266,27.87752178,3,0.391521907,1.244370472,6.300000191,2,0.50999999
"Poeciliopsis_fasciata",1.099981871,30.56419528,3,0.394243487,1.244449801,6.21999979,2.00999999,0.519999981
"Poeciliopsis_baenschi",1.107136073,28.8532532,3,0.389219901,1.22266422,6.300000191,2,0.50999999
"Poeciliopsis_catemaco",1.096658085,28.48233125,3,0.394000893,1.243661111,6.300000191,2,0.50999999
"Poeciliopsis_hnilickai",1.105455763,27.77344688,3,0.397297106,1.248441578,6.300000191,2,0.50999999
"Poeciliopsis_gracilis",1,55.25,3,0.25,1.262323055,9,2,0.370000005
"Poeciliopsis_pleurospilus",0.92202454435422,46.5889799025521,3,0.244338199957118,1.27014701836822,6.949999809,2,0.469999999
"Poeciliopsis_turneri",1.052220136,4,3,0.382146826,1.04632841,6.300000191,2,0.50999999
"Poeciliopsis_presidionis",1.10709542,29.41134255,3,0.396384452,1.240472301,6.300000191,2,0.50999999
"Poeciliopsis_turrubarensis",1.104907964,29.36517393,3,0.401524221,1.260004773,6.300000191,2,0.50999999
"Poeciliopsis_elongata",1.100935456,28.17816454,3,0.39071365,1.233647524,15,2,0.25999999
"Poeciliopsis_retropinna",1.097391568,27.74077005,3,0.395875735,1.240778672,6.300000191,2,0.50999999
"Poeciliopsis_paucimaculata",1.098684253,28.822936,3,0.394209211,1.2557359,6.300000191,2,0.50999999
"Neoheterandria_cana",1.139991004,34.61558004,3,0.404868717,1.130329204,6,2.960000038,0.540000021
"Neoheterandria_elegans",1.123095638,31.73780557,3,0.396416706,1.126766971,6,2.960000038,0.540000021
"Neoheterandria_tridentiger",1.109228112,31.90046202,3,0.393452747,1.141153339,6,2.960000038,0.540000021
"Phallichthys_fairweatheri",1.111190485,30.24360911,3,0.395394716,1.143567148,5.690000057,2.180000067,0.560000002
"Brachyrhaphis_punctifer",1.084204824,21.40670965,3,0.392014208,1.150021179,6.679999828,3.349999905,0.479999989
"Brachyrhaphis_olomina",1.05730896,21.59459189,3,0.383589459,1.134607645,7.320000172,3.200000048,0.449999988
"Priapichthys_panamensis",1.180748432,37.98861369,3,0.421456947,1.147960016,4.269999981,2.970000029,0.730000019
"Priapichthys_nigroventralis",0.910327982017804,21.0945929780268,3,0.383067548284584,1.16249666756633,3,2.980000019,1.019999981
"Priapichthys_darienensis",0.995250222351298,25.3610534924034,3,0.393061707563546,1.15450617695403,4,2.970000029,0.779999971
"Priapichthys_chocoensis",1.03285882287679,27.4072136767054,3,0.397322439827419,1.15113400289559,4.5,2.970000029,0.699999988
"Priapichthys_caliensis",0.949032532735629,22.9563113720528,3,0.387781082271868,1.15933039897802,3.420000076,2.980000019,0.899999976
"Priapichthys_annectens",1.127155502,38.44480687,3,0.416830926,1.16273013,7.929999828,3.390000105,0.409999996
"Brachyrhaphis_cascajalensis",1.048139567,20.21446926,3,0.379796327,1.131688518,6.679999828,3.359999895,0.479999989
"Brachyrhaphis_parismina",1.080472614,21.02429608,3,0.386577969,1.14382474,7,3.359999895,0.460000008
"Xenophallus_umbratilis",1.154234774,32.5462381,3,0.393998522,1.150996841,5.489999771,2.410000086,0.579999983
"Phallichthys_quadripunctatus",1.084998154,30.05930567,3,0.390144308,1.148070725,4.269999981,2,0.730000019
"Phallichthys_tico",1.130614865,30.89649426,3,0.398842818,1.175414375,4.269999981,2.400000095,0.730000019
"Brachyrhaphis_roseni",1.062179125,20.59966666,3,0.382412897,1.127843098,7.320000172,3.200000048,0.449999988
"Brachyrhaphis_terrabensis",1.079792803,22.48792281,3,0.387834241,1.126510299,7.320000172,3.5,0.449999988
"Brachyrhaphis_rhabdophora",1.050737796,20,3,0.381734716,1.11788573,7.320000172,3.200000048,0.449999988
"Brachyrhaphis_episcopi",1.045682551,15,3,0.375986431,1.109896818,6.679999828,3.349999905,0.479999989
"Brachyrhaphis_holdridgei",1.063694382,20.22136361,3,0.381278906,1.11299871,6.679999828,3.5,0.479999989
"Phallichthys_amates",1.085000722,29.62795828,3,0.396247446,1.157392256,8.539999962,2.289999962,0.389999986
"Brachyrhaphis_hartwegi",1.048366715,15,3,0.373413239,1.122142079,6.679999828,3.349999905,0.479999989
"Alfaro_huberi",1.175193095,30.35198582,3,0.412407539,1.149624292,6,2.960000038,0.540000021
"Alfaro_cultratus",1.162245551,20,3,0.5,1.173322284,7.5,3.349999905,0.540000021
"Heterandria_formosa",3,6.25,3,0.223333332,0.340634651,3.6,2.680000067,0.860000014
"Pseudopoecilia_fria",1.24137308565429,34.9859812726705,3,0.403250007863832,1.12784645245398,3.599999905,2.980000019,0.860000014
"Pseudopoecilia_austrocolumbiana",1.135989951,35.37116545,3,0.402499434,1.137276739,2,3,1.480000019
"Poecilia_vandepolli",1.11218202125657,36.8786574373668,3,0.361046952393601,1.39215331054933,4.5,2.75,0.699999988
"Poecilia_teresae",1.19998443285167,43.0568005495079,3,0.36801272056771,1.37918340688775,6.079999924,2.650000095,0.529999971
"Poecilia_sarrafae",1.236488562,55.26431197,3,0.366148179,1.434564832,7.679999828,2.579999924,0.430000007
"Poecilia_salvatoris",1.231455925,56.15983092,3,0.367999225,1.472703841,7.679999828,2.579999924,0.430000007
"Poecilia_rositae",1.228803793,55.8004384,3,0.37019253,1.426681571,6.119999886,2.650000095,0.529999971
"Poecilia_picta",1.1397825,32.93955091,3,0.405234568,1.140752387,5,2.710000038,0.629999995
"Poecilia_maylandi",1.218043922,53.17131137,3,0.366372016,1.463674733,9.5,2.579999924,0.430000007
"Poecilia_marcellinoi",1.27390401966669,48.8547085144868,3,0.373579259761544,1.36808805960951,7.690000057,2.579999924,0.430000007
"Poecilia_koperi",1.27430598241285,48.9178162623168,3,0.373601711817999,1.36786395435283,7.7,2.579999924,0.430000007
"Poecilia_hondurensis",1.221340127,51.27432589,3,0.367272894,1.475398409,7.659999847,2.579999924,0.430000007
"Poecilia_formosa",1.249779627,30,3,0.365830597,1.444513238,9.600000381,2.50999999,0.349999994
"Poecilia_chica",1.220388953,53.65116126,3,0.365119087,1.46345636,5,2.710000038,0.629999995
"Poecilia_boesemani",1.27350164940304,48.791598416885,3,0.37355677919841,1.3683124996902,7.679999828,2.579999924,0.430000007
"Limia_heterandria",1.236713292,56.31263192,3,0.436116774,1.175476429,5.489999771,2.950000048,0.579999983
"Pamphorichthys_pertapeh",1.186504936,37.94164657,3,0.413327728,1.145640727,2.099999905,3,1.409999967
"Pamphorichthys_scalpridens",1.150169547,35.27392851,3,0.416371141,1.147379953,2.390000105,2.99000001,1.25
"Pamphorichthys_minor",1.12420368,35.40613506,3,0.399698625,1.137197945,2.069999933,3,1.429999948
"Pamphorichthys_hollandi",1.128301602,32.95662187,3,0.410183293,1.148730914,2.5,2.99000001,1.25
"Pamphorichthys_araguaiensis",1.21608328698221,39.8676448083837,3,0.411900901741909,1.16274510072533,2.99000001,2.980000019,1.019999981
"Pamphorichthys_hasemani",1.134389639,33.25140344,3,0.402860429,1.151989028,2.5,2.99000001,1.25
"Poecilia_gillii",1.215387566,55.04822598,3,0.361411039,1.414555337,10.5,2.480000019,0.319999993
"Poecilia_orri",1.245732373,51.41247792,3,0.364173271,1.445494541,6.829999924,2.619999886,0.479999989
"Poecilia_sulphuraria",1.225829592,54.0387485,3,0.369428233,1.435976941,5,2.710000038,0.629999995
"Poecilia_mexicana",3,59,3,0.3,1.431473418,13.42000008,2,0.25
